sentence,text_processed,true_label,tuned_pred,tuned_correct,word_count,confidence,base_pred,base_correct
"thầy dạy vui , dễ hiểu , đưa ra nhiều ví dụ cụ thể , lối hướng dẫn sinh động , giúp sinh viên tự tìm hiểu .","thầy dạy vui , dễ hiểu , đưa ra nhiều ví dụ cụ thể , lối hướng dẫn sinh động , giúp sinh viên tự tìm hiểu .",positive,positive,True,28,0.9987608263694893,positive,True
môn học chỉ nên có một giảng viên đứng lớp để đảm bảo tính liên tục cho bài học .,môn học chỉ nên có một giảng viên đứng lớp để đảm bảo tính liên tục cho bài học .,negative,negative,True,20,0.9834969282951659,negative,True
gần gũi .,gần gũi .,positive,positive,True,3,0.9928238821167236,positive,True
"cũng như bao đứa sinh viên khác bước vào phòng báo cáo đồ án , tôi cảm thấy rất hồi hộp và lo sợ bởi lẽ đồ án lần này tôi không thật sự code 100% , tôi tham khảo nó từ internet và thay đổi một vài thứ để hoàn chỉnh và chờ đến ngày báo cáo .","cũng như bao đứa sinh viên khác bước vào phòng báo cáo đồ án , tôi cảm thấy rất hồi hộp và lo sợ bởi lẽ đồ án lần này tôi không thật sự code 100 , tôi tham khảo nó từ internet và thay đổi một vài thứ để hoàn chỉnh và chờ đến ngày báo cáo .",negative,negative,True,59,0.7701679063594337,negative,True
giảng dạy hơi dài dòng lan man dẫn đến khó hiểu .,giảng dạy hơi dài dòng lan man dẫn đến khó hiểu .,negative,negative,True,12,0.9876126872260864,negative,True
nội dung môn học hoàn toàn không giống với phần mô tả vắn tắt nội dung môn học .,nội dung môn học hoàn toàn không giống với phần mô tả vắn tắt nội dung môn học .,negative,negative,True,19,0.963218836124936,negative,True
ngôn ngữ dùng để thuyết trình bài học còn hơi khó nghe được vì giảng viên giảng bài bằng tiếng anh .,ngôn ngữ dùng để thuyết trình bài học còn hơi khó nghe được vì giảng viên giảng bài bằng tiếng anh .,negative,negative,True,22,0.9640531952688363,negative,True
"dạy liên hệ thực tế , giảng dễ hiểu .","dạy liên hệ thực tế , giảng dễ hiểu .",negative,positive,False,10,0.9892086177115424,positive,False
"thầy wzjwz44 đừng nên đêm tâm trạng cá nhân vào buổi học , thầy giảng rất nhanh .","thầy wzjwz44 đừng nên đêm tâm trạng cá nhân vào buổi học , thầy giảng rất nhanh .",negative,negative,True,18,0.9505896602977243,negative,True
"theo em , giảng đường hơi nóng .","theo em , giảng đường hơi nóng .",negative,negative,True,8,0.9157677350918064,negative,True
wzjwz217 là thầy nào ?,wzjwz217 là thầy nào ?,negative,positive,False,5,0.668823766261045,positive,False
cô up slide chậm .,cô up slide chậm .,negative,negative,True,5,0.9045452071595671,negative,True
"cần có một phương pháp giảng khác , chúng em là sinh viên chứ không phải là những người đi làm .","cần có một phương pháp giảng khác , chúng em là sinh viên chứ không phải là những người đi làm .",negative,negative,True,22,0.885996375850398,negative,True
có thể kết hợp môn này với môn toán nhằm giúp sinh viên có thể mới vào trường dễ nhận thấy cách tính các độ phức tạp .,có thể kết hợp môn này với môn toán nhằm giúp sinh viên có thể mới vào trường dễ nhận thấy cách tính các độ phức tạp .,negative,positive,False,28,0.6637764202750609,positive,False
cô hiền .,cô hiền .,positive,positive,True,3,0.9198024998138522,positive,True
"giảng viên khiến sinh viên có khoảng cách , khó gần gũi .","giảng viên khiến sinh viên có khoảng cách , khó gần gũi .",negative,positive,False,13,0.7021229084846811,positive,False
"thầy dạy hay , dễ hiểu , bài tập bám sát lý thuyết .","thầy dạy hay , dễ hiểu , bài tập bám sát lý thuyết .",positive,positive,True,14,0.9994164512395829,positive,True
"dạy lan man , lên lớp chỉ cố gắng đọc một cái slide cho hết giờ , kiến thức chưa dạy thì đã có trong đề thi .","dạy lan man , lên lớp chỉ cố gắng đọc một cái slide cho hết giờ , kiến thức chưa dạy thì đã có trong đề thi .",negative,negative,True,28,0.9871610834566786,negative,True
"thầy dạy chú trọng trọng tâm , cơ bản của môn học .","thầy dạy chú trọng trọng tâm , cơ bản của môn học .",positive,positive,True,13,0.6439769928850999,positive,True
"nhiệt tình , ân cần , đầy đủ kiến thức , hướng dẫn cụ thể dễ hiểu .","nhiệt tình , ân cần , đầy đủ kiến thức , hướng dẫn cụ thể dễ hiểu .",positive,positive,True,18,0.999955027199862,positive,True
"giảng viên không nhiệt tình , không vui vẻ , hỏi thì đa phần giảng viên không trả lời làm em nản không hề muốn làm , hỏi về vấn đề cài sql thì mặt cô nhăn nhăn , trả lời cho có , bảo lên youtube xem .","giảng viên không nhiệt tình , không vui vẻ , hỏi thì đa phần giảng viên không trả lời làm em nản không hề muốn làm , hỏi về vấn đề cài sql thì mặt cô nhăn nhăn , trả lời cho có , bảo lên youtube xem .",negative,negative,True,49,0.9967714677710046,negative,True
"giảng viên chuẩn bị bài giảng khá tốt , hay , có nhiều hoạt động hoàn thành mục tiêu môn học , thiết thực .","giảng viên chuẩn bị bài giảng khá tốt , hay , có nhiều hoạt động hoàn thành mục tiêu môn học , thiết thực .",positive,positive,True,25,0.968922446997119,positive,True
toàn ngồi nói chuyện chả có thực hành gì .,toàn ngồi nói chuyện chả có thực hành gì .,negative,negative,True,10,0.9847471189492052,negative,True
"cô hiền , siêu dễ thương và tận tâm , dạy dễ hiểu .","cô hiền , siêu dễ thương và tận tâm , dạy dễ hiểu .",positive,positive,True,14,0.9997464654382501,positive,True
"thầy dạy dễ hiểu , vừa dạy vừa code rất dễ hiểu .","thầy dạy dễ hiểu , vừa dạy vừa code rất dễ hiểu .",positive,positive,True,13,0.9999465212532684,positive,True
giảng viên thường xuyên đi trễ .,giảng viên thường xuyên đi trễ .,negative,negative,True,7,0.905901363384253,negative,True
đôi lúc hơi khó hiểu .,đôi lúc hơi khó hiểu .,negative,negative,True,6,0.9991545888789457,negative,True
dạy không đúng thời gian .,dạy không đúng thời gian .,negative,negative,True,6,0.9905974045831147,negative,True
cách diễn giải cao siêu quá dẫn đến việc tiếp thu kém hiệu quả .,cách diễn giải cao siêu quá dẫn đến việc tiếp thu kém hiệu quả .,negative,negative,True,15,0.6501401676944999,negative,True
"thầy nên nói chậm lại , nói hơi nhanh .","thầy nên nói chậm lại , nói hơi nhanh .",negative,negative,True,10,0.9998801833688162,negative,True
tận tâm nhiệt tình .,tận tâm nhiệt tình .,positive,positive,True,5,0.9998457836035112,positive,True
giáo viên luôn đến đúng giờ .,giáo viên luôn đến đúng giờ .,positive,positive,True,7,0.9942094771301385,positive,True
giảng viên thiếu chuẩn bị khi lên lớp .,giảng viên thiếu chuẩn bị khi lên lớp .,negative,negative,True,9,0.9066126345017071,negative,True
cô dạy rất sát kiến thức .,cô dạy rất sát kiến thức .,positive,positive,True,7,0.9942586416193955,positive,True
chưa đúng giờ lên lớp .,chưa đúng giờ lên lớp .,negative,negative,True,6,0.9878932952641649,negative,True
thực tiễn tốt .,thực tiễn tốt .,positive,positive,True,4,0.9992981646671573,positive,True
"sự tận tình , vui vẻ trong việc giảng dạy .","sự tận tình , vui vẻ trong việc giảng dạy .",positive,positive,True,11,0.9969041711739395,positive,True
"giảng nhanh , tính nhẩm hơi chậm .","giảng nhanh , tính nhẩm hơi chậm .",negative,negative,True,8,0.99311878715774,negative,True
"giảng viên truyền đạt dễ hiểu , tận tâm .","giảng viên truyền đạt dễ hiểu , tận tâm .",positive,positive,True,10,0.994414398656845,positive,True
cần cải thiện chương trình dạy học .,cần cải thiện chương trình dạy học .,negative,negative,True,8,0.9299684412815833,negative,True
"cơ sở vật chất cần tăng cường hơn , vệ sinh phòng học , hành lang nên tiến hành buổi chiều sau khi sinh viên tan học hoặc sáng sớm , không nên để khi mở cửa cho sinh viên vào 7h20 mới quét rất bụi và ảnh hưởng đến sinh viên , sáng sớm đi học ở hành lang 7h15 - 7h20 cũng quét rất bụi và quét hắt thẳng vào sinh viên đang đi trên hành lang rất khó ứng xử mong ban quản lý cơ sở có ý kiến thêm về việc này .","cơ sở vật chất cần tăng cường hơn , vệ sinh phòng học , hành lang nên tiến hành buổi chiều sau khi sinh viên tan học hoặc sáng sớm , không nên để khi mở cửa cho sinh viên vào 7h20 mới quét rất bụi và ảnh hưởng đến sinh viên , sáng sớm đi học ở hành lang 7h15 7h20 cũng quét rất bụi và quét hắt thẳng vào sinh viên đang đi trên hành lang rất khó ứng xử mong ban quản lý cơ sở có ý kiến thêm về việc này .",negative,negative,True,96,0.9998656807214743,negative,True
thêm bài tập minh họa trong thực hành .,thêm bài tập minh họa trong thực hành .,negative,negative,True,9,0.8772231835828745,negative,True
cứ theo tiến độ của môn học .,cứ theo tiến độ của môn học .,neutral,negative,False,8,0.8013067569110982,negative,False
thầy nhiệt tình giảng dạy và rất cố gắng làm ví dụ mẫu cho sinh viên xem mặc dù wifi của trường rất phế .,thầy nhiệt tình giảng dạy và rất cố gắng làm ví dụ mẫu cho sinh viên xem mặc dù wifi của trường rất phế .,positive,positive,True,25,0.9964591759213138,positive,True
có nhiều kinh nghiệm cũng như trải nghiệm tốt qua môn học này .,có nhiều kinh nghiệm cũng như trải nghiệm tốt qua môn học này .,positive,positive,True,14,0.8132191415805583,positive,True
"thầy nội dung dạy rất đơn giản , không đáng được xem là một môn học .","thầy nội dung dạy rất đơn giản , không đáng được xem là một môn học .",negative,negative,True,17,0.7702761864834252,negative,True
"thầy cố gắng giảng bài cho mọi người hiểu , cố gắng dạy cho sinh viên hiểu từ gốc rễ .","thầy cố gắng giảng bài cho mọi người hiểu , cố gắng dạy cho sinh viên hiểu từ gốc rễ .",positive,positive,True,21,0.9268728682704248,positive,True
"cô truyền cảm hứng rất nhiều cho học sinh , không chỉ riêng môn tiếng anh mà còn nhiều kỹ năng cần thiết khác nữa .","cô truyền cảm hứng rất nhiều cho học sinh , không chỉ riêng môn tiếng anh mà còn nhiều kỹ năng cần thiết khác nữa .",positive,positive,True,26,0.943083447337047,positive,True
